No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
250,2016,1,11,10,13,24,2,20,700,57,-7.7,1034,-21.9,0,N,3.6,Aotizhongxin
251,2016,1,11,11,12,23,2,15,700,62,-6.5,1033.6,-21.6,0,NNE,3,Aotizhongxin
252,2016,1,11,12,12,19,2,14,700,65,-5.2,1032.7,-21.8,0,NNE,4.2,Aotizhongxin
253,2016,1,11,13,6,13,2,11,600,69,-4.7,1031.4,-21.8,0,NNW,3.4,Aotizhongxin
254,2016,1,11,14,12,14,2,13,600,69,-3.8,1030.5,-22,0,NNW,2.2,Aotizhongxin
255,2016,1,11,15,NA,NA,NA,NA,NA,NA,-4.3,1030.3,-22.9,0,NW,3.1,Aotizhongxin
256,2016,1,11,16,9,23,2,17,600,66,-5.1,1030,-23.6,0,NW,2.6,Aotizhongxin
257,2016,1,11,17,11,32,2,23,600,61,-3.6,1030.1,-22.8,0,NW,2.1,Aotizhongxin
258,2016,1,11,18,11,30,2,31,800,54,-3.4,1030.4,-22.7,0,NW,2.9,Aotizhongxin
259,2016,1,11,19,15,34,4,45,900,43,-3.9,1031,-22.6,0,NW,3.5,Aotizhongxin
260,2016,1,11,20,15,30,2,34,800,51,-4.7,1031.2,-23.2,0,NW,3.4,Aotizhongxin
261,2016,1,11,21,12,41,2,37,800,45,-5.2,1032,-23.2,0,NW,2.8,Aotizhongxin
262,2016,1,11,22,17,40,4,42,800,39,-5.7,1032.3,-23.6,0,NNW,3.5,Aotizhongxin
263,2016,1,11,23,16,31,4,37,700,42,-6.4,1032.4,-23.7,0,NNW,2.8,Aotizhongxin
264,2016,1,12,0,14,28,2,29,700,49,-7.3,1032.3,-23.2,0,N,2.1,Aotizhongxin
265,2016,1,12,1,14,25,2,28,700,48,-6.9,1032.3,-22,0,NNW,3.3,Aotizhongxin
266,2016,1,12,2,14,30,12,29,700,46,-7.3,1032.3,-22,0,N,3,Aotizhongxin
267,2016,1,12,3,14,22,11,26,500,49,-7.7,1032,-21.9,0,N,2.4,Aotizhongxin
268,2016,1,12,4,12,22,9,24,500,NA,-7.6,1031.5,-22.6,0,N,3.1,Aotizhongxin
269,2016,1,12,5,11,16,9,25,500,47,-9.7,1031.5,-23,0,ENE,1.8,Aotizhongxin
270,2016,1,12,6,10,15,10,24,600,49,-11,1031.1,-22.9,0,E,1.8,Aotizhongxin
271,2016,1,12,7,12,18,11,31,600,44,-11.3,1031,-22.8,0,ESE,1.2,Aotizhongxin
272,2016,1,12,8,12,18,11,38,600,39,-11.1,1030.9,-23,0,ENE,2.3,Aotizhongxin
273,2016,1,12,9,13,27,10,31,600,44,-8.7,1031.1,-22.8,0,NE,2,Aotizhongxin
274,2016,1,12,10,14,25,9,22,600,52,-7.2,1030.7,-22.7,0,NE,2.6,Aotizhongxin
275,2016,1,12,11,15,31,8,20,600,56,-4.8,1029.9,-23.3,0,NE,3.6,Aotizhongxin
276,2016,1,12,12,8,27,6,14,500,63,-3.7,1028.6,-23.5,0,N,3.9,Aotizhongxin
277,2016,1,12,13,11,22,5,14,600,64,-1.9,1026.9,-23.1,0,NW,2.9,Aotizhongxin
278,2016,1,12,14,14,24,5,16,600,63,-1.6,1025.8,-23.5,0,NW,4,Aotizhongxin
279,2016,1,12,15,9,26,5,16,600,64,-1.5,1025.4,-24.1,0,NW,4.7,Aotizhongxin
280,2016,1,12,16,9,30,5,17,400,64,-1.6,1024.8,-24.2,0,NW,3.5,Aotizhongxin
281,2016,1,12,17,9,30,6,22,500,60,-2.5,1024.9,-24.3,0,NW,4.1,Aotizhongxin
282,2016,1,12,18,10,27,7,31,700,53,-2.8,1024.9,-23.9,0,NW,3.2,Aotizhongxin
283,2016,1,12,19,18,35,13,53,1200,35,-3.3,1024.9,-23.1,0,WNW,2.5,Aotizhongxin
284,2016,1,12,20,15,36,11,55,1000,30,-3.8,1024.7,-22,0,NW,1.9,Aotizhongxin
285,2016,1,12,21,18,38,13,59,1000,25,-4.2,1024.7,-21.8,0,NE,1.6,Aotizhongxin
286,2016,1,12,22,17,35,16,54,900,29,-4.8,1024.4,-21.9,0,NNE,2.2,Aotizhongxin
287,2016,1,12,23,15,29,15,44,700,36,-4.7,1024.2,-22.2,0,N,2.1,Aotizhongxin
288,2016,1,13,0,17,33,14,42,700,37,-6.5,1023.9,-21.6,0,ENE,1.2,Aotizhongxin
289,2016,1,13,1,13,24,12,39,700,40,-4.4,1023.4,-23,0,NNW,2.7,Aotizhongxin
290,2016,1,13,2,12,22,8,34,600,44,-5,1023,-22.5,0,NNE,2.2,Aotizhongxin
291,2016,1,13,3,8,15,8,29,500,48,-4.3,1022.5,-24,0,NNW,2,Aotizhongxin
292,2016,1,13,4,11,14,8,33,500,45,-4.3,1022,-24,0,WNW,1.1,Aotizhongxin
293,2016,1,13,5,9,13,9,32,600,45,-5.4,1021.6,-24.3,0,ENE,1.5,Aotizhongxin
294,2016,1,13,6,8,14,9,28,600,51,-5.9,1021.3,-24.3,0,NE,1.5,Aotizhongxin
295,2016,1,13,7,12,23,13,47,600,37,-5.8,1021.1,-24.2,0,NE,1.5,Aotizhongxin
296,2016,1,13,8,14,32,16,73,900,15,-6.3,1021.4,-23.6,0,NE,1.4,Aotizhongxin
297,2016,1,13,9,16,60,17,79,1100,12,-4.7,1022.1,-24.9,0,N,1,Aotizhongxin
298,2016,1,13,10,19,47,16,67,1100,23,-3.9,1022.1,-24.8,0,NE,1.4,Aotizhongxin
299,2016,1,13,11,20,49,17,39,900,47,-2.6,1021.3,-23.7,0,E,1.8,Aotizhongxin
300,2016,1,13,12,17,32,13,27,800,58,-1.8,1020.3,-23.1,0,ESE,1.1,Aotizhongxin
301,2016,1,13,13,12,25,11,21,600,67,0.9,1018.9,-26.4,0,NW,4.7,Aotizhongxin
302,2016,1,13,14,11,58,11,17,500,70,1.1,1017.8,-26.2,0,NW,6.7,Aotizhongxin
303,2016,1,13,15,14,68,13,21,500,68,1.8,1017.7,-25.6,0,NW,3.5,Aotizhongxin
304,2016,1,13,16,13,58,13,23,500,66,2.1,1017.5,-25.4,0,NW,2.4,Aotizhongxin
305,2016,1,13,17,17,50,17,41,700,50,1.3,1017.6,-24.2,0,WNW,3.8,Aotizhongxin
306,2016,1,13,18,38,74,20,104,1300,8,0.9,1018,-22.9,0,W,2.6,Aotizhongxin
307,2016,1,13,19,42,83,20,107,1600,5,0.7,1018.1,-22.3,0,WNW,2.5,Aotizhongxin
308,2016,1,13,20,45,79,24,101,1600,8,-2.1,1018.6,-21.6,0,NE,1.4,Aotizhongxin
309,2016,1,13,21,39,71,23,93,1300,8,-3,1018.8,-21.3,0,NE,1.1,Aotizhongxin
310,2016,1,13,22,34,62,19,95,1300,6,-4.7,1019,-18.6,0,SSW,0.9,Aotizhongxin
311,2016,1,13,23,29,52,17,91,1200,5,-5.7,1018.9,-18.8,0,E,0.3,Aotizhongxin
312,2016,1,14,0,33,54,16,91,1400,5,-6.9,1018.6,-18.9,0,S,0.6,Aotizhongxin
313,2016,1,14,1,36,62,15,91,1600,5,-6.3,1018.5,-17.1,0,SSW,0.7,Aotizhongxin
314,2016,1,14,2,30,52,16,91,1600,5,-5.4,1018.6,-17.5,0,NNW,0.7,Aotizhongxin
315,2016,1,14,3,20,34,11,44,700,38,-5,1018.3,-17.5,0,WNW,0.9,Aotizhongxin
316,2016,1,14,4,22,40,13,67,1100,NA,-5.6,1017.8,-17.4,0,E,0.7,Aotizhongxin
317,2016,1,14,5,14,32,10,33,700,51,-5.2,1017.5,-18.6,0,NW,1.9,Aotizhongxin
318,2016,1,14,6,14,35,11,39,800,47,-6.4,1017.5,-17.8,0,E,0.9,Aotizhongxin
319,2016,1,14,7,13,33,12,45,700,43,-7.6,1017.7,-18,0,ENE,0.9,Aotizhongxin
320,2016,1,14,8,24,69,17,81,1600,16,-7.9,1017.9,-17.3,0,ENE,1.3,Aotizhongxin
321,2016,1,14,9,66,122,32,103,3200,9,-5,1018,-15.1,0,E,0.7,Aotizhongxin
322,2016,1,14,10,69,120,35,102,3200,11,-1.6,1018,-15.8,0,E,1.1,Aotizhongxin
323,2016,1,14,11,82,101,29,95,2000,25,1,1017.5,-16,0,ENE,0.8,Aotizhongxin
324,2016,1,14,12,91,103,28,89,2000,37,3,1016.1,-21.2,0,WNW,2.5,Aotizhongxin
325,2016,1,14,13,96,112,27,73,1700,50,3.1,1015.1,-21.9,0,WSW,2.6,Aotizhongxin
326,2016,1,14,14,99,108,30,68,1600,54,3.4,1014.4,-21.7,0,NW,1.2,Aotizhongxin
327,2016,1,14,15,75,85,25,58,1200,58,4.7,1014.3,-21.5,0,S,0.8,Aotizhongxin
328,2016,1,14,16,46,60,19,51,1000,58,4.5,1014.4,-20,0,N,1,Aotizhongxin
329,2016,1,14,17,42,60,19,62,1000,45,2.7,1014.5,-20,0,WSW,1.1,Aotizhongxin
330,2016,1,14,18,82,143,31,122,2100,10,-0.7,1014.9,-18.3,0,S,0.5,Aotizhongxin
331,2016,1,14,19,97,145,32,130,2200,8,-0.6,1015.1,-18.7,0,W,1.7,Aotizhongxin
332,2016,1,14,20,90,126,34,122,2100,8,-1.2,1015.1,-17.9,0,W,1.9,Aotizhongxin
333,2016,1,14,21,94,122,49,120,2200,8,-1.1,1015,-17.8,0,W,1.9,Aotizhongxin
334,2016,1,14,22,99,137,44,121,2700,8,-0.4,1014.9,-18.6,0,W,2,Aotizhongxin
335,2016,1,14,23,119,146,48,126,3100,8,-3.9,1015.1,-16.5,0,E,1.2,Aotizhongxin
336,2016,1,15,0,138,164,53,130,3400,8,-5.3,1014.9,-15.7,0,N,0.7,Aotizhongxin
337,2016,1,15,1,141,193,44,124,4000,8,-5,1014.6,-14.1,0,NW,0.8,Aotizhongxin
338,2016,1,15,2,123,161,39,116,4000,7,-5,1014.5,-15.1,0,SW,0.9,Aotizhongxin
339,2016,1,15,3,119,147,41,118,4100,7,-5.8,1014.5,-14.6,0,ENE,1,Aotizhongxin
340,2016,1,15,4,71,78,35,97,2500,6,-6.7,1014,-13.4,0,SSE,0.6,Aotizhongxin
341,2016,1,15,5,55,98,29,92,2600,6,-7.9,1013.7,-14.1,0,SW,0.2,Aotizhongxin
342,2016,1,15,6,66,98,32,95,3000,7,-8.1,1013.8,-14.9,0,ESE,1.1,Aotizhongxin
343,2016,1,15,7,82,108,35,92,3200,8,-8.1,1013.9,-15.3,0,SE,1.1,Aotizhongxin
344,2016,1,15,8,77,96,31,85,2500,8,-8.5,1014.6,-15.1,0,ESE,1,Aotizhongxin
345,2016,1,15,9,39,59,20,67,1500,12,-4.6,1015.1,-14.5,0,E,1.4,Aotizhongxin
346,2016,1,15,10,36,59,17,62,1500,18,-2.8,1015.4,-14.9,0,E,1.3,Aotizhongxin
347,2016,1,15,11,45,70,19,61,1500,26,-0.4,1015.1,-15.5,0,ENE,1.6,Aotizhongxin
348,2016,1,15,12,43,64,16,56,1400,36,1.3,1013.9,-15.7,0,SE,1.2,Aotizhongxin
349,2016,1,15,13,44,60,18,59,1300,39,2.3,1012.7,-16.2,0,ESE,1.8,Aotizhongxin
350,2016,1,15,14,53,78,20,76,1500,34,3.6,1012.2,-17.3,0,S,1.5,Aotizhongxin
351,2016,1,15,15,65,110,24,93,1600,29,3.2,1012,-17.7,0,E,2.3,Aotizhongxin
352,2016,1,15,16,99,138,35,109,2000,22,2.7,1012.3,-18.1,0,ESE,1.7,Aotizhongxin
353,2016,1,15,17,88,119,32,108,1700,19,2.2,1012.8,-17.4,0,SE,1.4,Aotizhongxin
354,2016,1,15,18,91,130,34,116,1900,14,0.9,1012.7,-16.5,0,SE,0.7,Aotizhongxin
355,2016,1,15,19,89,129,36,120,1900,10,0.1,1013.6,-15.1,0,NE,0.2,Aotizhongxin
356,2016,1,15,20,102,137,40,122,2100,8,-1.5,1014.2,-14.3,0,E,0.4,Aotizhongxin
357,2016,1,15,21,106,137,43,124,2400,8,-1.7,1014.7,-14.8,0,E,1.1,Aotizhongxin
358,2016,1,15,22,144,201,70,127,3000,9,-0.2,1015.4,-9.6,0,SE,1.4,Aotizhongxin
359,2016,1,15,23,213,288,73,126,3500,6,-1.1,1016,-6.9,0,ESE,2.4,Aotizhongxin
360,2016,1,16,0,226,261,42,113,3400,5,-1.9,1016.2,-5.4,0,ESE,2.1,Aotizhongxin
361,2016,1,16,1,174,188,29,90,3300,3,-2.3,1016.3,-5.3,0,E,2.6,Aotizhongxin
362,2016,1,16,2,143,149,22,85,3100,3,-2.6,1016.8,-6.8,0,ESE,2.2,Aotizhongxin
363,2016,1,16,3,122,125,39,87,3700,3,-2.9,1017.3,-9.2,0,SE,1.2,Aotizhongxin
364,2016,1,16,4,105,115,61,88,3700,NA,-3.2,1017.3,-10.3,0,ESE,0.5,Aotizhongxin
365,2016,1,16,5,94,112,69,85,3500,4,-3.4,1017.6,-11.6,0,WSW,0.4,Aotizhongxin
366,2016,1,16,6,97,105,68,86,3200,5,-3.1,1017.8,-12.3,0,SSE,0.7,Aotizhongxin
367,2016,1,16,7,82,102,63,82,2800,8,-3.3,1018.4,-12.8,0,SE,1,Aotizhongxin
368,2016,1,16,8,84,112,61,86,3000,6,-3.4,1019,-12.9,0,E,0.8,Aotizhongxin
369,2016,1,16,9,93,122,62,87,3100,6,-3.4,1019.9,-13.4,0,SSE,1.1,Aotizhongxin
370,2016,1,16,10,96,129,61,85,3200,9,-3.1,1020,-13.4,0,S,1.4,Aotizhongxin
371,2016,1,16,11,105,145,64,83,3200,11,-2.8,1020.3,-13.7,0,SSE,1.2,Aotizhongxin
372,2016,1,16,12,93,112,55,70,2500,21,-2.3,1019.6,-13.8,0,SE,1.3,Aotizhongxin
373,2016,1,16,13,89,104,53,65,2300,27,-2.3,1018.7,-13.2,0,ESE,1.9,Aotizhongxin
374,2016,1,16,14,101,128,51,68,2300,25,-1.8,1018.5,-12.5,0,SSE,1.3,Aotizhongxin
375,2016,1,16,15,120,145,54,79,2600,18,-2.2,1018.4,-12.3,0,SSE,1.5,Aotizhongxin
376,2016,1,16,16,120,149,51,80,2500,17,-2.6,1018.5,-12.4,0,S,2,Aotizhongxin
377,2016,1,16,17,125,151,46,88,2700,10,-2.8,1018.8,-11.1,0,S,1.3,Aotizhongxin
378,2016,1,16,18,140,178,42,91,2700,6,-3,1019,-9.9,0,SE,1.2,Aotizhongxin
379,2016,1,16,19,137,160,39,90,2600,6,-2.9,1019,-9.8,0,ESE,2.2,Aotizhongxin
380,2016,1,16,20,138,149,41,87,2400,8,-2.7,1019.4,-9.6,0,SSW,1.1,Aotizhongxin
381,2016,1,16,21,151,160,42,89,2400,8,-2.7,1019.6,-8.2,0,E,1.9,Aotizhongxin
382,2016,1,16,22,145,150,42,69,2100,20,-2.7,1020.6,-8.6,0,NE,0.8,Aotizhongxin
383,2016,1,16,23,146,171,38,81,2500,11,-2.5,1020.7,-6.7,0,SE,1.3,Aotizhongxin
384,2016,1,17,0,152,165,20,85,3000,8,-3.8,1020.9,-5.6,0.2,ESE,1.6,Aotizhongxin
385,2016,1,17,1,166,166,19,91,3400,4,-4.4,1021.5,-6.7,0.2,SE,1.9,Aotizhongxin
386,2016,1,17,2,173,173,24,88,3500,5,-4.8,1021.8,-7.6,0,SE,1.9,Aotizhongxin
387,2016,1,17,3,112,112,18,67,2000,5,-5,1021.8,-8.2,0,SE,1.6,Aotizhongxin
388,2016,1,17,4,91,91,18,66,1800,12,-6.1,1021.7,-8.5,0.1,W,0.7,Aotizhongxin
389,2016,1,17,5,28,28,15,27,700,52,-5.2,1021.7,-15.3,0,NW,3.6,Aotizhongxin
390,2016,1,17,6,21,50,9,22,700,59,-6.9,1022.4,-18.3,0,NW,2.3,Aotizhongxin
391,2016,1,17,7,18,48,7,22,600,60,-7.2,1023.2,-19.4,0,NW,4.2,Aotizhongxin
392,2016,1,17,8,18,33,8,25,700,55,-8.3,1024.3,-20.1,0,NNW,3.3,Aotizhongxin
393,2016,1,17,9,18,37,7,21,700,59,-8,1024.9,-20.2,0,NNW,2.9,Aotizhongxin
394,2016,1,17,10,21,36,6,16,600,64,-7,1025.4,-19.9,0,NNE,3.1,Aotizhongxin
395,2016,1,17,11,19,33,6,16,700,66,-6.3,1025,-20.7,0,NW,3.8,Aotizhongxin
396,2016,1,17,12,21,30,6,15,800,68,-5.7,1024.2,-20.6,0,NNW,3.8,Aotizhongxin
397,2016,1,17,13,16,16,2,12,700,73,-5.7,1022.8,-21.8,0,NNE,4,Aotizhongxin
398,2016,1,17,14,15,15,2,12,600,73,-4.8,1021.8,-21.9,0,N,5.3,Aotizhongxin
399,2016,1,17,15,15,17,2,14,600,74,-4.4,1021.3,-20.6,0,NNE,3.2,Aotizhongxin
400,2016,1,17,16,13,21,2,14,600,73,-4.5,1021.4,-21.6,0,NNW,3.2,Aotizhongxin
401,2016,1,17,17,12,18,2,17,500,70,-5.4,1021.3,-22.4,0,NNW,3.2,Aotizhongxin
402,2016,1,17,18,12,24,2,22,600,65,-5.7,1021.9,-22.2,0,NNW,2.7,Aotizhongxin
403,2016,1,17,19,16,22,3,30,700,56,-5.9,1021.9,-21.5,0,NW,2.1,Aotizhongxin
404,2016,1,17,20,18,20,5,38,800,48,-6.6,1022,-21.7,0,NW,2.2,Aotizhongxin
405,2016,1,17,21,17,23,5,44,800,43,-7.8,1022,-20.6,0,NE,0.7,Aotizhongxin
406,2016,1,17,22,15,18,4,29,600,54,-6.7,1021.7,-21.1,0,NNW,2.6,Aotizhongxin
407,2016,1,17,23,15,23,4,38,700,46,-6.7,1021.8,-20.7,0,NW,2.9,Aotizhongxin
408,2016,1,18,0,8,18,2,14,500,68,-6.8,1021.3,-21.9,0,NW,3.5,Aotizhongxin
409,2016,1,18,1,5,74,2,10,400,70,-6.9,1021.5,-24.6,0,NW,5,Aotizhongxin
410,2016,1,18,2,7,40,2,10,400,66,-8.2,1022.1,-25.7,0,NW,6.4,Aotizhongxin
411,2016,1,18,3,4,33,2,10,400,64,-9.4,1022.8,-26.7,0,NW,4.5,Aotizhongxin
412,2016,1,18,4,5,27,2,10,400,NA,-10.4,1022.8,-27.1,0,NW,4.2,Aotizhongxin
413,2016,1,18,5,3,23,2,13,400,58,-11.5,1023.2,-28.1,0,NW,4.9,Aotizhongxin
414,2016,1,18,6,6,20,3,14,500,57,-12,1023.5,-27.7,0,NW,2.9,Aotizhongxin
415,2016,1,18,7,9,27,5,21,600,50,-12.2,1023.5,-28.3,0,NNW,3.2,Aotizhongxin
416,2016,1,18,8,9,29,5,27,600,45,-12.5,1023.9,-28.5,0,NNW,3.1,Aotizhongxin
417,2016,1,18,9,9,32,3,20,600,53,-11.5,1024.5,-28.1,0,NW,3.2,Aotizhongxin
418,2016,1,18,10,8,34,2,15,600,58,-10.1,1024.6,-28.3,0,NW,4,Aotizhongxin
419,2016,1,18,11,7,44,2,10,500,63,-8.8,1024.1,-27.8,0,NW,4.4,Aotizhongxin
420,2016,1,18,12,10,66,2,8,500,64,-8.5,1023.6,-28.1,0,NW,6.8,Aotizhongxin
421,2016,1,18,13,11,77,2,8,600,63,-7.7,1023.1,-27.4,0,NW,4.6,Aotizhongxin
422,2016,1,18,14,10,63,2,9,500,63,-7.1,1022.5,-26.3,0,NW,5,Aotizhongxin
423,2016,1,18,15,NA,82,2,11,500,49,-6.6,1022.4,-25.4,0,NNW,3.7,Aotizhongxin
424,2016,1,18,16,4,80,2,11,500,19,-6.1,1022.7,-24.4,0,NW,4.6,Aotizhongxin
425,2016,1,18,17,9,92,2,12,500,19,-6.5,1023,-24.3,0,NNW,5,Aotizhongxin
426,2016,1,18,18,11,101,2,20,600,19,-7.8,1023.6,-24.5,0,NNE,2.2,Aotizhongxin
427,2016,1,18,19,16,59,4,32,700,19,-8.7,1024.4,-24.4,0,N,2,Aotizhongxin
428,2016,1,18,20,12,36,2,29,600,19,-9.1,1024.8,-23.9,0,NE,1.3,Aotizhongxin
429,2016,1,18,21,10,39,2,31,600,18,-9.7,1025.5,-24.1,0,ENE,0.8,Aotizhongxin
430,2016,1,18,22,13,42,4,40,700,18,-11.2,1025.7,-22.7,0,ENE,0.8,Aotizhongxin
431,2016,1,18,23,19,48,6,43,800,17,-11.3,1025.8,-23.1,0,E,1.4,Aotizhongxin
432,2016,1,19,0,16,39,5,50,900,17,-12.5,1025.8,-22.8,0,E,1.1,Aotizhongxin
433,2016,1,19,1,19,26,4,47,900,16,-12,1025.6,-22.9,0,E,0.9,Aotizhongxin
434,2016,1,19,2,21,32,4,63,900,16,-12.3,1026.1,-22.6,0,NNE,0.9,Aotizhongxin
435,2016,1,19,3,20,32,6,64,1000,15,-13.4,1026.4,-21.6,0,ENE,1.2,Aotizhongxin
436,2016,1,19,4,22,22,5,62,900,15,-12.9,1025.9,-20.3,0,NNE,1,Aotizhongxin
437,2016,1,19,5,17,17,2,54,800,14,-14.4,1025.8,-21.1,0,NE,1,Aotizhongxin
438,2016,1,19,6,20,21,5,60,900,14,-14.4,1026.4,-22.3,0,ENE,1.1,Aotizhongxin
439,2016,1,19,7,15,20,6,61,1000,14,-15.1,1026.9,-21.7,0,ENE,1.4,Aotizhongxin
440,2016,1,19,8,15,24,5,68,1000,13,-15.2,1027.5,-22.2,0,ESE,0.7,Aotizhongxin
441,2016,1,19,9,17,33,4,67,1300,13,-10.9,1027.8,-22.5,0,ENE,1.5,Aotizhongxin
442,2016,1,19,10,26,41,9,60,1400,13,-8.5,1028.2,-21.6,0,ENE,1.4,Aotizhongxin
443,2016,1,19,11,40,70,11,76,2000,13,-5.6,1028.2,-20.9,0,S,0.7,Aotizhongxin
444,2016,1,19,12,80,117,38,81,2500,16,-4.7,1027.4,-22.2,0,WSW,2.5,Aotizhongxin
445,2016,1,19,13,119,150,40,76,2400,27,-3.4,1026.1,-22.7,0,SSW,1.9,Aotizhongxin
446,2016,1,19,14,117,158,37,74,2400,33,-2.2,1025.6,-22.2,0,SSW,1.7,Aotizhongxin
447,2016,1,19,15,82,104,32,61,1700,40,-1.5,1025.5,-22.2,0,SW,1.9,Aotizhongxin
448,2016,1,19,16,62,96,29,57,1400,41,-1.8,1025.8,-22.4,0,SSW,2.3,Aotizhongxin
449,2016,1,19,17,51,87,27,62,1300,36,-2.9,1026.2,-23.4,0,SW,2.1,Aotizhongxin
450,2016,1,19,18,65,118,32,88,1700,15,-3.4,1027.1,-22.1,0,WSW,2.4,Aotizhongxin
451,2016,1,19,19,72,120,30,95,1800,9,-3.6,1027.7,-21.8,0,WSW,2.5,Aotizhongxin
452,2016,1,19,20,89,129,36,105,2000,4,-5.4,1028.5,-20.7,0,SSE,0.9,Aotizhongxin
453,2016,1,19,21,100,134,36,105,2500,4,-7.2,1028.9,-18.5,0,NNE,0.8,Aotizhongxin
454,2016,1,19,22,98,124,40,98,2500,6,-8.1,1029.9,-18.5,0,E,0.9,Aotizhongxin
455,2016,1,19,23,117,145,47,100,3100,8,-9.4,1030.2,-17.9,0,ENE,1.1,Aotizhongxin
456,2016,1,20,0,143,175,61,109,3500,10,-9.6,1030.7,-17.6,0,E,1,Aotizhongxin
457,2016,1,20,1,132,151,56,102,3200,8,-8.9,1030.8,-17.5,0,NE,0.9,Aotizhongxin
458,2016,1,20,2,113,127,37,96,2800,6,-8.6,1031,-17.2,0,NE,1.2,Aotizhongxin
459,2016,1,20,3,106,116,35,95,2800,6,-8.5,1031.3,-16.8,0,NE,1.1,Aotizhongxin
460,2016,1,20,4,99,104,31,93,2700,NA,-8.4,1031.6,-16.8,0,ENE,1,Aotizhongxin
461,2016,1,20,5,94,97,29,78,2600,11,-8.9,1031.2,-18.4,0,ENE,2.1,Aotizhongxin
462,2016,1,20,6,88,95,31,77,2800,11,-9.1,1031.3,-17.2,0,E,1.6,Aotizhongxin
463,2016,1,20,7,92,113,45,81,3700,10,-9.2,1031.7,-17,0,ENE,1.1,Aotizhongxin
464,2016,1,20,8,114,146,70,80,5000,11,-9.1,1032.5,-17.6,0,E,0.7,Aotizhongxin
465,2016,1,20,9,107,137,78,81,4900,11,-8.4,1032.9,-17,0,ENE,1.7,Aotizhongxin
466,2016,1,20,10,103,135,82,79,4900,13,-7.3,1033,-16,0,ENE,2.2,Aotizhongxin
467,2016,1,20,11,111,146,87,80,5000,15,-6.5,1032.7,-15.5,0,E,2.3,Aotizhongxin
468,2016,1,20,12,114,140,84,82,4900,16,-5.7,1031.9,-15,0,E,1.7,Aotizhongxin
469,2016,1,20,13,126,140,84,82,4900,20,-4.5,1029.7,-14.9,0,E,2.1,Aotizhongxin
470,2016,1,20,14,148,173,89,93,4700,20,-4,1029.1,-15.9,0,ESE,2.3,Aotizhongxin
471,2016,1,20,15,154,183,84,98,4600,15,-3.9,1029.2,-15.9,0,ESE,1.7,Aotizhongxin
472,2016,1,20,16,143,159,77,99,4200,14,-4.1,1029.1,-16.3,0,E,1.9,Aotizhongxin
473,2016,1,20,17,136,155,76,102,4000,11,-4.6,1028.8,-16.2,0,E,1.5,Aotizhongxin
474,2016,1,20,18,132,156,75,105,3800,10,-5.2,1029.3,-15,0,ENE,1.3,Aotizhongxin
475,2016,1,20,19,137,170,76,107,4300,10,-6,1029.4,-14.8,0,ENE,1.1,Aotizhongxin
476,2016,1,20,20,148,177,83,105,4500,11,-6.5,1029.6,-14.5,0,ENE,1.2,Aotizhongxin
477,2016,1,20,21,151,183,87,104,4700,11,-6.8,1029.7,-14.3,0,E,1.2,Aotizhongxin
478,2016,1,20,22,173,204,91,103,5100,12,-7.3,1030,-14.2,0,E,0.8,Aotizhongxin
479,2016,1,20,23,172,209,89,98,4800,12,-7.2,1030.1,-12.9,0,E,1.5,Aotizhongxin
480,2016,1,21,0,173,203,66,89,4500,12,-7.4,1030.2,-11.2,0,E,1.3,Aotizhongxin
481,2016,1,21,1,143,161,40,78,3700,10,-7,1030,-9.9,0,E,1.3,Aotizhongxin
482,2016,1,21,2,117,118,26,70,3300,8,-6.9,1029.6,-9.6,0,E,1.7,Aotizhongxin
483,2016,1,21,3,113,113,23,69,3400,7,-6.9,1029.7,-9.5,0,E,1.7,Aotizhongxin
484,2016,1,21,4,117,117,23,70,3400,7,-6.8,1029.3,-9.2,0,ENE,1.1,Aotizhongxin
485,2016,1,21,5,116,116,25,73,3200,7,-6.9,1029.2,-9.6,0,E,0.6,Aotizhongxin
486,2016,1,21,6,115,115,29,79,3100,6,-6.8,1028.7,-9.5,0,ENE,1.1,Aotizhongxin
487,2016,1,21,7,100,100,30,77,3200,6,-6.9,1029.3,-9,0,E,0.9,Aotizhongxin
488,2016,1,21,8,105,105,33,74,3200,7,-6.5,1029.9,-8.8,0,E,0.7,Aotizhongxin
489,2016,1,21,9,107,111,35,74,3300,7,-6.1,1030.2,-8.5,0,ENE,1.6,Aotizhongxin
490,2016,1,21,10,120,140,39,72,3300,9,-5.9,1030.3,-8.6,0,NE,2,Aotizhongxin
491,2016,1,21,11,147,147,41,78,3600,10,-5.6,1030,-9,0,NE,1.6,Aotizhongxin
492,2016,1,21,12,155,155,50,72,3300,15,-4.9,1029.5,-9,0,NNE,1.3,Aotizhongxin
493,2016,1,21,13,148,148,52,69,3100,22,-4.4,1028.6,-9.2,0,ESE,2.4,Aotizhongxin
494,2016,1,21,14,149,149,48,77,3000,24,-3.8,1027.7,-9.6,0,ESE,2.4,Aotizhongxin
495,2016,1,21,15,151,151,44,80,2900,21,-3.7,1027.8,-9.9,0,E,2.2,Aotizhongxin
496,2016,1,21,16,146,146,38,80,2700,20,-3.7,1027.8,-9.7,0,E,1.8,Aotizhongxin
497,2016,1,21,17,140,140,34,88,2600,15,-4.4,1028.4,-9.6,0,E,1.4,Aotizhongxin
498,2016,1,21,18,153,155,31,94,2800,8,-5.3,1029,-9.6,0,E,1,Aotizhongxin
